district_ks,year,month,day,desc_party,count
KS0023,2017,11,2,Republican,20118
KS0023,2017,11,2,Unaffiliated,14147
KS0024,2017,11,2,Democratic,8018
KS0024,2017,11,2,Libertarian,459
KS0024,2017,11,2,Republican,21762
KS0024,2017,11,2,Unaffiliated,14637
KS0025,2017,11,2,Democratic,10039
KS0025,2017,11,2,Libertarian,367
KS0025,2017,11,2,Republican,10381
KS0025,2017,11,2,Unaffiliated,14259
KS0026,2017,11,2,Democratic,7687
KS0026,2017,11,2,Libertarian,369
KS0026,2017,11,2,Republican,19718
KS0026,2017,11,2,Unaffiliated,16217
KS0027,2017,11,2,Democratic,8561
KS0027,2017,11,2,Libertarian,359
KS0027,2017,11,2,Republican,24024
KS0027,2017,11,2,Unaffiliated,15407
KS0028,2017,11,2,Democratic,8696
KS0028,2017,11,2,Libertarian,331
KS0028,2017,11,2,Republican,10433
KS0028,2017,11,2,Unaffiliated,14557
KS0029,2017,11,2,Democratic,14303
KS0029,2017,11,2,Libertarian,269
KS0029,2017,11,2,Republican,6752
KS0029,2017,11,2,Unaffiliated,12444
KS0030,2017,11,2,Democratic,10854
KS0030,2017,11,2,Libertarian,394
KS0030,2017,11,2,Republican,18266
KS0030,2017,11,2,Unaffiliated,14732
KS0031,2017,11,2,Democratic,8700
KS0031,2017,11,2,Libertarian,390
KS0031,2017,11,2,Republican,22377
KS0031,2017,11,2,Unaffiliated,14336
KS0032,2017,11,2,Democratic,8815
KS0032,2017,11,2,Libertarian,323
KS0032,2017,11,2,Republican,21545
KS0032,2017,11,2,Unaffiliated,11506
KS0033,2017,11,2,Democratic,6561
KS0033,2017,11,2,Libertarian,258
KS0033,2017,11,2,Republican,26827
KS0033,2017,11,2,Unaffiliated,9275
KS0034,2017,11,2,Democratic,9532
KS0034,2017,11,2,Libertarian,373
KS0034,2017,11,2,Republican,21334
KS0034,2017,11,2,Unaffiliated,12719
KS0035,2017,11,2,Democratic,6781
KS0035,2017,11,2,Libertarian,301
KS0035,2017,11,2,Republican,24999
KS0035,2017,11,2,Unaffiliated,10129
KS0036,2017,11,2,Democratic,6309
KS0036,2017,11,2,Libertarian,244
KS0036,2017,11,2,Republican,29768
KS0036,2017,11,2,Unaffiliated,9084
KS0037,2017,11,2,Democratic,9659
KS0037,2017,11,2,Libertarian,523
KS0037,2017,11,2,Republican,26867
KS0037,2017,11,2,Unaffiliated,16219
KS0038,2017,11,2,Democratic,6475
KS0038,2017,11,2,Libertarian,309
KS0038,2017,11,2,Republican,16018
KS0038,2017,11,2,Unaffiliated,9873
KS0039,2017,11,2,Democratic,6265
KS0039,2017,11,2,Libertarian,283
KS0039,2017,11,2,Republican,20292
KS0039,2017,11,2,Unaffiliated,10515
KS0040,2017,11,2,Democratic,7601
KS0040,2017,11,2,Libertarian,304
KS0040,2017,11,2,Republican,28446
KS0040,2017,11,2,Unaffiliated,10067
district_ks,2017,11,2,desc_party,105
,2017,12,14,Democratic,52
,2017,12,14,Libertarian,8
,2017,12,14,Republican,240
,2017,12,14,Unaffiliated,91
KS0001,2017,12,14,Democratic,9711
KS0001,2017,12,14,Libertarian,278
KS0001,2017,12,14,Republican,23554
KS0001,2017,12,14,Unaffiliated,13304
KS0002,2017,12,14,Democratic,19966
KS0002,2017,12,14,Libertarian,597
KS0002,2017,12,14,Republican,16080
KS0002,2017,12,14,Unaffiliated,18799
KS0003,2017,12,14,Democratic,14040
KS0003,2017,12,14,Libertarian,488
KS0003,2017,12,14,Republican,17064
KS0003,2017,12,14,Unaffiliated,16728
KS0004,2017,12,14,Democratic,20284
KS0004,2017,12,14,Libertarian,213
KS0004,2017,12,14,Republican,3696
KS0004,2017,12,14,Unaffiliated,10288
KS0005,2017,12,14,Democratic,12194
KS0005,2017,12,14,Libertarian,344
KS0005,2017,12,14,Republican,13148
KS0005,2017,12,14,Unaffiliated,13589
KS0006,2017,12,14,Democratic,14011
KS0006,2017,12,14,Libertarian,312
KS0006,2017,12,14,Republican,6445
KS0006,2017,12,14,Unaffiliated,11269
KS0007,2017,12,14,Democratic,16415
KS0007,2017,12,14,Libertarian,540
KS0007,2017,12,14,Republican,22594
KS0007,2017,12,14,Unaffiliated,16252
KS0008,2017,12,14,Democratic,13033
KS0008,2017,12,14,Libertarian,557
KS0008,2017,12,14,Republican,23115
KS0008,2017,12,14,Unaffiliated,15687
KS0009,2017,12,14,Democratic,10954
KS0009,2017,12,14,Libertarian,572
KS0009,2017,12,14,Republican,22062
KS0009,2017,12,14,Unaffiliated,14621
KS0010,2017,12,14,Democratic,13176
KS0010,2017,12,14,Libertarian,482
KS0010,2017,12,14,Republican,21084
KS0010,2017,12,14,Unaffiliated,15584
KS0011,2017,12,14,Democratic,11324
KS0011,2017,12,14,Libertarian,454
KS0011,2017,12,14,Republican,28764
KS0011,2017,12,14,Unaffiliated,14517
KS0012,2017,12,14,Democratic,9522
KS0012,2017,12,14,Libertarian,446
KS0012,2017,12,14,Republican,22862
KS0012,2017,12,14,Unaffiliated,14547
KS0013,2017,12,14,Democratic,14386
KS0013,2017,12,14,Libertarian,400
KS0013,2017,12,14,Republican,17761
KS0013,2017,12,14,Unaffiliated,17652
KS0014,2017,12,14,Democratic,7100
KS0014,2017,12,14,Libertarian,324
KS0014,2017,12,14,Republican,24612
KS0014,2017,12,14,Unaffiliated,11129
KS0015,2017,12,14,Democratic,9244
KS0015,2017,12,14,Libertarian,362
KS0015,2017,12,14,Republican,19994
KS0015,2017,12,14,Unaffiliated,13143
KS0016,2017,12,14,Democratic,8078
KS0016,2017,12,14,Libertarian,409
KS0016,2017,12,14,Republican,24035
KS0016,2017,12,14,Unaffiliated,15910
KS0017,2017,12,14,Democratic,9671
KS0017,2017,12,14,Libertarian,354
KS0017,2017,12,14,Republican,15814
KS0017,2017,12,14,Unaffiliated,13359
KS0018,2017,12,14,Democratic,11710
KS0018,2017,12,14,Libertarian,353
KS0018,2017,12,14,Republican,16992
KS0018,2017,12,14,Unaffiliated,12233
KS0019,2017,12,14,Democratic,13279
KS0019,2017,12,14,Libertarian,366
KS0019,2017,12,14,Republican,15347
KS0019,2017,12,14,Unaffiliated,12964
KS0020,2017,12,14,Democratic,12598
KS0020,2017,12,14,Libertarian,414
KS0020,2017,12,14,Republican,20751
KS0020,2017,12,14,Unaffiliated,12893
KS0021,2017,12,14,Democratic,13751
KS0021,2017,12,14,Libertarian,619
KS0021,2017,12,14,Republican,21278
KS0021,2017,12,14,Unaffiliated,15453
KS0022,2017,12,14,Democratic,8929
KS0022,2017,12,14,Libertarian,480
KS0022,2017,12,14,Republican,18926
KS0022,2017,12,14,Unaffiliated,12676
KS0023,2017,12,14,Democratic,10536
KS0023,2017,12,14,Libertarian,572
KS0023,2017,12,14,Republican,20147
KS0023,2017,12,14,Unaffiliated,14215
KS0024,2017,12,14,Democratic,7993
KS0024,2017,12,14,Libertarian,469
KS0024,2017,12,14,Republican,21719
KS0024,2017,12,14,Unaffiliated,14742
KS0025,2017,12,14,Democratic,10037
KS0025,2017,12,14,Libertarian,366
KS0025,2017,12,14,Republican,10343
KS0025,2017,12,14,Unaffiliated,14330
KS0026,2017,12,14,Democratic,7680
KS0026,2017,12,14,Libertarian,367
KS0026,2017,12,14,Republican,19749
KS0026,2017,12,14,Unaffiliated,16327
KS0027,2017,12,14,Democratic,8563
KS0027,2017,12,14,Libertarian,357
KS0027,2017,12,14,Republican,24034
KS0027,2017,12,14,Unaffiliated,15469
KS0028,2017,12,14,Democratic,8663
KS0028,2017,12,14,Libertarian,330
KS0028,2017,12,14,Republican,10396
KS0028,2017,12,14,Unaffiliated,14618
KS0029,2017,12,14,Democratic,14302
KS0029,2017,12,14,Libertarian,272
KS0029,2017,12,14,Republican,6730
KS0029,2017,12,14,Unaffiliated,12535
KS0030,2017,12,14,Democratic,10862
KS0030,2017,12,14,Libertarian,392
KS0030,2017,12,14,Republican,18267
KS0030,2017,12,14,Unaffiliated,14880
KS0031,2017,12,14,Democratic,8695
KS0031,2017,12,14,Libertarian,394
KS0031,2017,12,14,Republican,22362
KS0031,2017,12,14,Unaffiliated,14405
KS0032,2017,12,14,Democratic,8797
KS0032,2017,12,14,Libertarian,326
KS0032,2017,12,14,Republican,21518
KS0032,2017,12,14,Unaffiliated,11563
KS0033,2017,12,14,Democratic,6519
KS0033,2017,12,14,Libertarian,258
KS0033,2017,12,14,Republican,26821
KS0033,2017,12,14,Unaffiliated,9296
KS0034,2017,12,14,Democratic,9489
KS0034,2017,12,14,Libertarian,377
KS0034,2017,12,14,Republican,21291
KS0034,2017,12,14,Unaffiliated,12747
KS0035,2017,12,14,Democratic,6757
KS0035,2017,12,14,Libertarian,304
KS0035,2017,12,14,Republican,24977
KS0035,2017,12,14,Unaffiliated,10207
KS0036,2017,12,14,Democratic,6306
KS0036,2017,12,14,Libertarian,246
KS0036,2017,12,14,Republican,29751
KS0036,2017,12,14,Unaffiliated,9114
KS0037,2017,12,14,Democratic,9672
KS0037,2017,12,14,Libertarian,528
KS0037,2017,12,14,Republican,26958
KS0037,2017,12,14,Unaffiliated,16305
KS0038,2017,12,14,Democratic,6462
KS0038,2017,12,14,Libertarian,312
KS0038,2017,12,14,Republican,15959
KS0038,2017,12,14,Unaffiliated,9891
KS0039,2017,12,14,Democratic,6261
KS0039,2017,12,14,Libertarian,285
KS0039,2017,12,14,Republican,20306
KS0039,2017,12,14,Unaffiliated,10579
KS0040,2017,12,14,Democratic,7573
KS0040,2017,12,14,Libertarian,304
KS0040,2017,12,14,Republican,28454
KS0040,2017,12,14,Unaffiliated,10154
district_ks,2017,12,14,desc_party,105
,2018,1,9,Democratic,50
,2018,1,9,Libertarian,8
,2018,1,9,Republican,236
,2018,1,9,Unaffiliated,90
KS0001,2018,1,9,Democratic,9690
KS0001,2018,1,9,Libertarian,280
KS0001,2018,1,9,Republican,23559
KS0001,2018,1,9,Unaffiliated,13341
KS0002,2018,1,9,Democratic,19928
KS0002,2018,1,9,Libertarian,600
KS0002,2018,1,9,Republican,16076
KS0002,2018,1,9,Unaffiliated,18856
KS0003,2018,1,9,Democratic,14030
KS0003,2018,1,9,Libertarian,485
KS0003,2018,1,9,Republican,17052
KS0003,2018,1,9,Unaffiliated,16757
KS0004,2018,1,9,Democratic,20274
KS0004,2018,1,9,Libertarian,214
KS0004,2018,1,9,Republican,3696
KS0004,2018,1,9,Unaffiliated,10337
KS0005,2018,1,9,Democratic,12190
KS0005,2018,1,9,Libertarian,344
KS0005,2018,1,9,Republican,13149
KS0005,2018,1,9,Unaffiliated,13673
KS0006,2018,1,9,Democratic,14012
KS0006,2018,1,9,Libertarian,312
KS0006,2018,1,9,Republican,6462
KS0006,2018,1,9,Unaffiliated,11319
KS0007,2018,1,9,Democratic,16438
KS0007,2018,1,9,Libertarian,542
KS0007,2018,1,9,Republican,22589
KS0007,2018,1,9,Unaffiliated,16290
KS0008,2018,1,9,Democratic,13071
KS0008,2018,1,9,Libertarian,555
KS0008,2018,1,9,Republican,23111
KS0008,2018,1,9,Unaffiliated,15733
KS0009,2018,1,9,Democratic,10965
KS0009,2018,1,9,Libertarian,573
KS0009,2018,1,9,Republican,22094
KS0009,2018,1,9,Unaffiliated,14668
KS0010,2018,1,9,Democratic,13187
KS0010,2018,1,9,Libertarian,487
KS0010,2018,1,9,Republican,21098
KS0010,2018,1,9,Unaffiliated,15604
KS0011,2018,1,9,Democratic,11338
KS0011,2018,1,9,Libertarian,456
KS0011,2018,1,9,Republican,28773
KS0011,2018,1,9,Unaffiliated,14557
KS0012,2018,1,9,Democratic,9511
KS0012,2018,1,9,Libertarian,447
KS0012,2018,1,9,Republican,22871
KS0012,2018,1,9,Unaffiliated,14576
KS0013,2018,1,9,Democratic,14342
KS0013,2018,1,9,Libertarian,398
KS0013,2018,1,9,Republican,17732
KS0013,2018,1,9,Unaffiliated,17702
KS0014,2018,1,9,Democratic,7093
KS0014,2018,1,9,Libertarian,323
KS0014,2018,1,9,Republican,24598
KS0014,2018,1,9,Unaffiliated,11156
KS0015,2018,1,9,Democratic,9234
KS0015,2018,1,9,Libertarian,363
KS0015,2018,1,9,Republican,19980
KS0015,2018,1,9,Unaffiliated,13163
KS0016,2018,1,9,Democratic,8091
KS0016,2018,1,9,Libertarian,411
KS0016,2018,1,9,Republican,24035
KS0016,2018,1,9,Unaffiliated,15944
KS0017,2018,1,9,Democratic,9673
KS0017,2018,1,9,Libertarian,356
KS0017,2018,1,9,Republican,15803
KS0017,2018,1,9,Unaffiliated,13381
KS0018,2018,1,9,Democratic,11705
KS0018,2018,1,9,Libertarian,350
KS0018,2018,1,9,Republican,16998
KS0018,2018,1,9,Unaffiliated,12243
KS0019,2018,1,9,Democratic,13259
KS0019,2018,1,9,Libertarian,366
KS0019,2018,1,9,Republican,15334
KS0019,2018,1,9,Unaffiliated,12979
KS0020,2018,1,9,Democratic,12583
KS0020,2018,1,9,Libertarian,418
KS0020,2018,1,9,Republican,20730
KS0020,2018,1,9,Unaffiliated,12897
KS0021,2018,1,9,Democratic,13779
KS0021,2018,1,9,Libertarian,626
KS0021,2018,1,9,Republican,21280
KS0021,2018,1,9,Unaffiliated,15494
KS0022,2018,1,9,Democratic,8936
KS0022,2018,1,9,Libertarian,485
KS0022,2018,1,9,Republican,18915
KS0022,2018,1,9,Unaffiliated,12722
KS0023,2018,1,9,Democratic,10549
KS0023,2018,1,9,Libertarian,572
KS0023,2018,1,9,Republican,20148
KS0023,2018,1,9,Unaffiliated,14250
KS0024,2018,1,9,Democratic,7993
KS0024,2018,1,9,Libertarian,472
KS0024,2018,1,9,Republican,21719
KS0024,2018,1,9,Unaffiliated,14760
KS0025,2018,1,9,Democratic,10043
KS0025,2018,1,9,Libertarian,366
KS0025,2018,1,9,Republican,10315
KS0025,2018,1,9,Unaffiliated,14354
KS0026,2018,1,9,Democratic,7673
KS0026,2018,1,9,Libertarian,365
KS0026,2018,1,9,Republican,19768
KS0026,2018,1,9,Unaffiliated,16385
KS0027,2018,1,9,Democratic,8565
KS0027,2018,1,9,Libertarian,356
KS0027,2018,1,9,Republican,24003
KS0027,2018,1,9,Unaffiliated,15499
KS0028,2018,1,9,Democratic,8604
KS0028,2018,1,9,Libertarian,335
KS0028,2018,1,9,Republican,10334
KS0028,2018,1,9,Unaffiliated,14564
KS0029,2018,1,9,Democratic,14274
KS0029,2018,1,9,Libertarian,274
KS0029,2018,1,9,Republican,6736
KS0029,2018,1,9,Unaffiliated,12554
KS0030,2018,1,9,Democratic,10899
KS0030,2018,1,9,Libertarian,393
KS0030,2018,1,9,Republican,18241
KS0030,2018,1,9,Unaffiliated,14990
KS0031,2018,1,9,Democratic,8674
KS0031,2018,1,9,Libertarian,390
KS0031,2018,1,9,Republican,22371
KS0031,2018,1,9,Unaffiliated,14439
KS0032,2018,1,9,Democratic,8778
KS0032,2018,1,9,Libertarian,326
KS0032,2018,1,9,Republican,21514
KS0032,2018,1,9,Unaffiliated,11590
KS0033,2018,1,9,Democratic,6507
KS0033,2018,1,9,Libertarian,259
KS0033,2018,1,9,Republican,26788
KS0033,2018,1,9,Unaffiliated,9278
KS0034,2018,1,9,Democratic,9475
KS0034,2018,1,9,Libertarian,378
KS0034,2018,1,9,Republican,21278
KS0034,2018,1,9,Unaffiliated,12749
KS0035,2018,1,9,Democratic,6744
KS0035,2018,1,9,Libertarian,304
KS0035,2018,1,9,Republican,24968
KS0035,2018,1,9,Unaffiliated,10228
KS0036,2018,1,9,Democratic,6292
KS0036,2018,1,9,Libertarian,245
KS0036,2018,1,9,Republican,29712
KS0036,2018,1,9,Unaffiliated,9129
KS0037,2018,1,9,Democratic,9691
KS0037,2018,1,9,Libertarian,534
KS0037,2018,1,9,Republican,26994
KS0037,2018,1,9,Unaffiliated,16347
KS0038,2018,1,9,Democratic,6459
KS0038,2018,1,9,Libertarian,313
KS0038,2018,1,9,Republican,15952
KS0038,2018,1,9,Unaffiliated,9904
KS0039,2018,1,9,Democratic,6260
KS0039,2018,1,9,Libertarian,286
KS0039,2018,1,9,Republican,20328
KS0039,2018,1,9,Unaffiliated,10615
KS0040,2018,1,9,Democratic,7566
KS0040,2018,1,9,Libertarian,307
KS0040,2018,1,9,Republican,28449
KS0040,2018,1,9,Unaffiliated,10181
district_ks,2018,1,9,desc_party,105
,2018,2,5,Democratic,52
,2018,2,5,Libertarian,8
,2018,2,5,Republican,238
,2018,2,5,Unaffiliated,97
KS0001,2018,2,5,Democratic,9668
KS0001,2018,2,5,Libertarian,281
KS0001,2018,2,5,Republican,23549
KS0001,2018,2,5,Unaffiliated,13352
KS0002,2018,2,5,Democratic,19941
KS0002,2018,2,5,Libertarian,603
KS0002,2018,2,5,Republican,16055
KS0002,2018,2,5,Unaffiliated,18875
KS0003,2018,2,5,Democratic,14016
KS0003,2018,2,5,Libertarian,485
KS0003,2018,2,5,Republican,17052
KS0003,2018,2,5,Unaffiliated,16796
KS0004,2018,2,5,Democratic,20262
KS0004,2018,2,5,Libertarian,211
KS0004,2018,2,5,Republican,3693
KS0004,2018,2,5,Unaffiliated,10391
KS0005,2018,2,5,Democratic,12190
KS0005,2018,2,5,Libertarian,348
KS0005,2018,2,5,Republican,13163
KS0005,2018,2,5,Unaffiliated,13745
KS0006,2018,2,5,Democratic,14014
KS0006,2018,2,5,Libertarian,312
KS0006,2018,2,5,Republican,6455
KS0006,2018,2,5,Unaffiliated,11352
KS0007,2018,2,5,Democratic,16493
KS0007,2018,2,5,Libertarian,542
KS0007,2018,2,5,Republican,22588
KS0007,2018,2,5,Unaffiliated,16352
KS0008,2018,2,5,Democratic,13104
KS0008,2018,2,5,Libertarian,555
KS0008,2018,2,5,Republican,23121
KS0008,2018,2,5,Unaffiliated,15796
KS0009,2018,2,5,Democratic,10992
KS0009,2018,2,5,Libertarian,578
KS0009,2018,2,5,Republican,22126
KS0009,2018,2,5,Unaffiliated,14727
KS0010,2018,2,5,Democratic,13212
KS0010,2018,2,5,Libertarian,489
KS0010,2018,2,5,Republican,21124
KS0010,2018,2,5,Unaffiliated,15641
KS0011,2018,2,5,Democratic,11392
KS0011,2018,2,5,Libertarian,458
KS0011,2018,2,5,Republican,28767
KS0011,2018,2,5,Unaffiliated,14606
KS0012,2018,2,5,Democratic,9485
KS0012,2018,2,5,Libertarian,444
KS0012,2018,2,5,Republican,22866
KS0012,2018,2,5,Unaffiliated,14608
KS0013,2018,2,5,Democratic,14313
KS0013,2018,2,5,Libertarian,399
KS0013,2018,2,5,Republican,17708
KS0013,2018,2,5,Unaffiliated,17768
KS0014,2018,2,5,Democratic,7079
KS0014,2018,2,5,Libertarian,329
KS0014,2018,2,5,Republican,24587
KS0014,2018,2,5,Unaffiliated,11170
KS0015,2018,2,5,Democratic,9208
KS0015,2018,2,5,Libertarian,366
KS0015,2018,2,5,Republican,19964
KS0015,2018,2,5,Unaffiliated,13178
KS0016,2018,2,5,Democratic,8084
KS0016,2018,2,5,Libertarian,415
KS0016,2018,2,5,Republican,24049
KS0016,2018,2,5,Unaffiliated,16012
KS0017,2018,2,5,Democratic,9693
KS0017,2018,2,5,Libertarian,360
KS0017,2018,2,5,Republican,15820
KS0017,2018,2,5,Unaffiliated,13465
KS0018,2018,2,5,Democratic,11689
KS0018,2018,2,5,Libertarian,352
KS0018,2018,2,5,Republican,16984
KS0018,2018,2,5,Unaffiliated,12286
KS0019,2018,2,5,Democratic,13245
KS0019,2018,2,5,Libertarian,367
KS0019,2018,2,5,Republican,15330
KS0019,2018,2,5,Unaffiliated,13028
KS0020,2018,2,5,Democratic,12582
KS0020,2018,2,5,Libertarian,418
KS0020,2018,2,5,Republican,20720
KS0020,2018,2,5,Unaffiliated,12942
KS0021,2018,2,5,Democratic,13794
KS0021,2018,2,5,Libertarian,628
KS0021,2018,2,5,Republican,21282
KS0021,2018,2,5,Unaffiliated,15557
KS0022,2018,2,5,Democratic,8941
KS0022,2018,2,5,Libertarian,488
KS0022,2018,2,5,Republican,18915
KS0022,2018,2,5,Unaffiliated,12753
KS0023,2018,2,5,Democratic,10571
KS0023,2018,2,5,Libertarian,573
KS0023,2018,2,5,Republican,20154
KS0023,2018,2,5,Unaffiliated,14311
KS0024,2018,2,5,Democratic,8010
KS0024,2018,2,5,Libertarian,472
KS0024,2018,2,5,Republican,21696
KS0024,2018,2,5,Unaffiliated,14779
KS0025,2018,2,5,Democratic,10030
KS0025,2018,2,5,Libertarian,369
KS0025,2018,2,5,Republican,10279
KS0025,2018,2,5,Unaffiliated,14371
KS0026,2018,2,5,Democratic,7641
KS0026,2018,2,5,Libertarian,370
KS0026,2018,2,5,Republican,19757
KS0026,2018,2,5,Unaffiliated,16369
KS0027,2018,2,5,Democratic,8568
KS0027,2018,2,5,Libertarian,358
KS0027,2018,2,5,Republican,23954
KS0027,2018,2,5,Unaffiliated,15542
KS0028,2018,2,5,Democratic,8601
KS0028,2018,2,5,Libertarian,335
KS0028,2018,2,5,Republican,10313
KS0028,2018,2,5,Unaffiliated,14589
KS0029,2018,2,5,Democratic,14241
KS0029,2018,2,5,Libertarian,273
KS0029,2018,2,5,Republican,6721
KS0029,2018,2,5,Unaffiliated,12606
KS0030,2018,2,5,Democratic,10894
KS0030,2018,2,5,Libertarian,389
KS0030,2018,2,5,Republican,18204
KS0030,2018,2,5,Unaffiliated,15035
KS0031,2018,2,5,Democratic,8676
KS0031,2018,2,5,Libertarian,390
KS0031,2018,2,5,Republican,22335
KS0031,2018,2,5,Unaffiliated,14465
KS0032,2018,2,5,Democratic,8758
KS0032,2018,2,5,Libertarian,327
KS0032,2018,2,5,Republican,21493
KS0032,2018,2,5,Unaffiliated,11624
KS0033,2018,2,5,Democratic,6486
KS0033,2018,2,5,Libertarian,258
KS0033,2018,2,5,Republican,26742
KS0033,2018,2,5,Unaffiliated,9275
KS0034,2018,2,5,Democratic,9468
KS0034,2018,2,5,Libertarian,378
KS0034,2018,2,5,Republican,21266
KS0034,2018,2,5,Unaffiliated,12757
KS0035,2018,2,5,Democratic,6731
KS0035,2018,2,5,Libertarian,309
KS0035,2018,2,5,Republican,24949
KS0035,2018,2,5,Unaffiliated,10262
KS0036,2018,2,5,Democratic,6273
KS0036,2018,2,5,Libertarian,243
KS0036,2018,2,5,Republican,29679
KS0036,2018,2,5,Unaffiliated,9157
KS0037,2018,2,5,Democratic,9688
KS0037,2018,2,5,Libertarian,532
KS0037,2018,2,5,Republican,27001
KS0037,2018,2,5,Unaffiliated,16376
KS0038,2018,2,5,Democratic,6456
KS0038,2018,2,5,Libertarian,316
KS0038,2018,2,5,Republican,15934
KS0038,2018,2,5,Unaffiliated,9903
KS0039,2018,2,5,Democratic,6261
KS0039,2018,2,5,Libertarian,285
KS0039,2018,2,5,Republican,20302
KS0039,2018,2,5,Unaffiliated,10625
KS0040,2018,2,5,Democratic,7554
KS0040,2018,2,5,Libertarian,308
KS0040,2018,2,5,Republican,28446
KS0040,2018,2,5,Unaffiliated,10195
district_ks,2018,2,5,desc_party,105
,2018,3,20,Democratic,57
,2018,3,20,Libertarian,8
,2018,3,20,Republican,235
,2018,3,20,Unaffiliated,92
KS0001,2018,3,20,Democratic,9644
KS0001,2018,3,20,Libertarian,284
KS0001,2018,3,20,Republican,23533
KS0001,2018,3,20,Unaffiliated,13405
KS0002,2018,3,20,Democratic,19970
KS0002,2018,3,20,Libertarian,597
KS0002,2018,3,20,Republican,16038
KS0002,2018,3,20,Unaffiliated,18976
KS0003,2018,3,20,Democratic,14023
KS0003,2018,3,20,Libertarian,490
KS0003,2018,3,20,Republican,17070
KS0003,2018,3,20,Unaffiliated,16876
KS0004,2018,3,20,Democratic,20251
KS0004,2018,3,20,Libertarian,214
KS0004,2018,3,20,Republican,3690
KS0004,2018,3,20,Unaffiliated,10478
KS0005,2018,3,20,Democratic,12177
KS0005,2018,3,20,Libertarian,358
KS0005,2018,3,20,Republican,13209
KS0005,2018,3,20,Unaffiliated,13860
KS0006,2018,3,20,Democratic,14050
KS0006,2018,3,20,Libertarian,313
KS0006,2018,3,20,Republican,6475
KS0006,2018,3,20,Unaffiliated,11422
KS0007,2018,3,20,Democratic,16567
KS0007,2018,3,20,Libertarian,546
KS0007,2018,3,20,Republican,22605
KS0007,2018,3,20,Unaffiliated,16421
KS0008,2018,3,20,Democratic,13179
KS0008,2018,3,20,Libertarian,558
KS0008,2018,3,20,Republican,23129
KS0008,2018,3,20,Unaffiliated,15849
KS0009,2018,3,20,Democratic,11033
KS0009,2018,3,20,Libertarian,580
KS0009,2018,3,20,Republican,22149
KS0009,2018,3,20,Unaffiliated,14785
KS0010,2018,3,20,Democratic,13251
KS0010,2018,3,20,Libertarian,497
KS0010,2018,3,20,Republican,21142
KS0010,2018,3,20,Unaffiliated,15684
KS0011,2018,3,20,Democratic,11447
KS0011,2018,3,20,Libertarian,462
KS0011,2018,3,20,Republican,28747
KS0011,2018,3,20,Unaffiliated,14672
KS0012,2018,3,20,Democratic,9341
KS0012,2018,3,20,Libertarian,429
KS0012,2018,3,20,Republican,22669
KS0012,2018,3,20,Unaffiliated,14434
KS0013,2018,3,20,Democratic,14268
KS0013,2018,3,20,Libertarian,398
KS0013,2018,3,20,Republican,17698
KS0013,2018,3,20,Unaffiliated,17861
KS0014,2018,3,20,Democratic,7049
KS0014,2018,3,20,Libertarian,330
KS0014,2018,3,20,Republican,24559
KS0014,2018,3,20,Unaffiliated,11232
KS0015,2018,3,20,Democratic,9174
KS0015,2018,3,20,Libertarian,365
KS0015,2018,3,20,Republican,19948
KS0015,2018,3,20,Unaffiliated,13242
KS0016,2018,3,20,Democratic,8106
KS0016,2018,3,20,Libertarian,423
KS0016,2018,3,20,Republican,24064
KS0016,2018,3,20,Unaffiliated,16112
KS0017,2018,3,20,Democratic,9698
KS0017,2018,3,20,Libertarian,363
KS0017,2018,3,20,Republican,15820
KS0017,2018,3,20,Unaffiliated,13567
KS0018,2018,3,20,Democratic,11618
KS0018,2018,3,20,Libertarian,360
KS0018,2018,3,20,Republican,16964
KS0018,2018,3,20,Unaffiliated,12313
KS0019,2018,3,20,Democratic,13223
KS0019,2018,3,20,Libertarian,367
KS0019,2018,3,20,Republican,15327
KS0019,2018,3,20,Unaffiliated,13126
KS0020,2018,3,20,Democratic,12655
KS0020,2018,3,20,Libertarian,416
KS0020,2018,3,20,Republican,20676
KS0020,2018,3,20,Unaffiliated,13087
KS0021,2018,3,20,Democratic,13840
KS0021,2018,3,20,Libertarian,626
KS0021,2018,3,20,Republican,21298
KS0021,2018,3,20,Unaffiliated,15639
KS0022,2018,3,20,Democratic,8928
KS0022,2018,3,20,Libertarian,491
KS0022,2018,3,20,Republican,18857
KS0022,2018,3,20,Unaffiliated,12821
KS0023,2018,3,20,Democratic,10604
KS0023,2018,3,20,Libertarian,567
KS0023,2018,3,20,Republican,20165
KS0023,2018,3,20,Unaffiliated,14377
KS0024,2018,3,20,Democratic,8007
KS0024,2018,3,20,Libertarian,485
KS0024,2018,3,20,Republican,21717
KS0024,2018,3,20,Unaffiliated,14846
KS0025,2018,3,20,Democratic,10006
KS0025,2018,3,20,Libertarian,368
KS0025,2018,3,20,Republican,10259
KS0025,2018,3,20,Unaffiliated,14408
KS0026,2018,3,20,Democratic,7651
KS0026,2018,3,20,Libertarian,367
KS0026,2018,3,20,Republican,19770
KS0026,2018,3,20,Unaffiliated,16402
KS0027,2018,3,20,Democratic,8570
KS0027,2018,3,20,Libertarian,359
KS0027,2018,3,20,Republican,23964
KS0027,2018,3,20,Unaffiliated,15589
KS0028,2018,3,20,Democratic,8581
KS0028,2018,3,20,Libertarian,337
KS0028,2018,3,20,Republican,10326
KS0028,2018,3,20,Unaffiliated,14668
KS0029,2018,3,20,Democratic,14220
KS0029,2018,3,20,Libertarian,280
KS0029,2018,3,20,Republican,6715
KS0029,2018,3,20,Unaffiliated,12707
