db_logid,year,month,day,desc_party,count
Stanton,2016,2,3,Unaffiliated,225
Stevens,2016,2,3,Democratic,309
Stevens,2016,2,3,Libertarian,18
Stevens,2016,2,3,Republican,2175
Stevens,2016,2,3,Unaffiliated,412
Sumner,2016,2,3,Democratic,3400
Sumner,2016,2,3,Libertarian,137
Sumner,2016,2,3,Republican,7514
Sumner,2016,2,3,Unaffiliated,5121
Thomas,2016,2,3,Democratic,609
Thomas,2016,2,3,Libertarian,30
Thomas,2016,2,3,Republican,3069
Thomas,2016,2,3,Unaffiliated,1176
Trego,2016,2,3,Democratic,413
Trego,2016,2,3,Libertarian,14
Trego,2016,2,3,Republican,1200
Trego,2016,2,3,Unaffiliated,526
Wabaunsee,2016,2,3,Democratic,769
Wabaunsee,2016,2,3,Libertarian,28
Wabaunsee,2016,2,3,Republican,2737
Wabaunsee,2016,2,3,Unaffiliated,1066
Wallace,2016,2,3,Democratic,72
Wallace,2016,2,3,Libertarian,2
Wallace,2016,2,3,Republican,827
Wallace,2016,2,3,Unaffiliated,120
Washington,2016,2,3,Democratic,350
Washington,2016,2,3,Libertarian,9
Washington,2016,2,3,Republican,2834
Washington,2016,2,3,Unaffiliated,468
Wichita,2016,2,3,Democratic,166
Wichita,2016,2,3,Libertarian,7
Wichita,2016,2,3,Republican,845
Wichita,2016,2,3,Unaffiliated,385
Wilson,2016,2,3,Democratic,685
Wilson,2016,2,3,Libertarian,33
Wilson,2016,2,3,Republican,3083
Wilson,2016,2,3,Unaffiliated,960
Woodson,2016,2,3,Democratic,351
Woodson,2016,2,3,Libertarian,12
Woodson,2016,2,3,Republican,1335
Woodson,2016,2,3,Unaffiliated,487
Wyandotte,2016,2,3,Democratic,36868
Wyandotte,2016,2,3,Libertarian,479
Wyandotte,2016,2,3,Republican,12621
Wyandotte,2016,2,3,Unaffiliated,23142
db_logid,2016,2,3,desc_party,104
Allen,2016,4,21,Democratic,1582
Allen,2016,4,21,Libertarian,55
Allen,2016,4,21,Republican,3989
Allen,2016,4,21,Unaffiliated,2718
Anderson,2016,4,21,Democratic,1231
Anderson,2016,4,21,Libertarian,46
Anderson,2016,4,21,Republican,2141
Anderson,2016,4,21,Unaffiliated,1903
Atchison,2016,4,21,Democratic,3198
Atchison,2016,4,21,Libertarian,51
Atchison,2016,4,21,Republican,3729
Atchison,2016,4,21,Unaffiliated,3945
Barber,2016,4,21,Democratic,444
Barber,2016,4,21,Libertarian,11
Barber,2016,4,21,Republican,2014
Barber,2016,4,21,Unaffiliated,439
Barton,2016,4,21,Democratic,2955
Barton,2016,4,21,Libertarian,93
Barton,2016,4,21,Republican,9434
Barton,2016,4,21,Unaffiliated,4681
Bourbon,2016,4,21,Democratic,2833
Bourbon,2016,4,21,Libertarian,65
Bourbon,2016,4,21,Republican,4779
Bourbon,2016,4,21,Unaffiliated,3780
Brown,2016,4,21,Democratic,1054
Brown,2016,4,21,Libertarian,35
Brown,2016,4,21,Republican,3372
Brown,2016,4,21,Unaffiliated,1490
Butler,2016,4,21,Democratic,7313
Butler,2016,4,21,Libertarian,291
Butler,2016,4,21,Republican,20374
Butler,2016,4,21,Unaffiliated,12551
Chase,2016,4,21,Democratic,283
Chase,2016,4,21,Libertarian,12
Chase,2016,4,21,Republican,1169
Chase,2016,4,21,Unaffiliated,352
Chautauqua,2016,4,21,Democratic,270
Chautauqua,2016,4,21,Libertarian,13
Chautauqua,2016,4,21,Republican,1575
Chautauqua,2016,4,21,Unaffiliated,436
Cherokee,2016,4,21,Democratic,4746
Cherokee,2016,4,21,Libertarian,127
Cherokee,2016,4,21,Republican,6043
Cherokee,2016,4,21,Unaffiliated,5661
Cheyenne,2016,4,21,Democratic,233
Cheyenne,2016,4,21,Libertarian,8
Cheyenne,2016,4,21,Republican,1376
Cheyenne,2016,4,21,Unaffiliated,251
Clark,2016,4,21,Democratic,240
Clark,2016,4,21,Libertarian,8
Clark,2016,4,21,Republican,931
Clark,2016,4,21,Unaffiliated,268
Clay,2016,4,21,Democratic,603
Clay,2016,4,21,Libertarian,43
Clay,2016,4,21,Republican,3752
Clay,2016,4,21,Unaffiliated,1295
Cloud,2016,4,21,Democratic,1040
Cloud,2016,4,21,Libertarian,34
Cloud,2016,4,21,Republican,3447
Cloud,2016,4,21,Unaffiliated,1416
Coffey,2016,4,21,Democratic,944
Coffey,2016,4,21,Libertarian,37
Coffey,2016,4,21,Republican,3597
Coffey,2016,4,21,Unaffiliated,1484
Comanche,2016,4,21,Democratic,166
Comanche,2016,4,21,Libertarian,3
Comanche,2016,4,21,Republican,824
Comanche,2016,4,21,Unaffiliated,140
Cowley,2016,4,21,Democratic,4843
Cowley,2016,4,21,Libertarian,112
Cowley,2016,4,21,Republican,9045
Cowley,2016,4,21,Unaffiliated,5573
Crawford,2016,4,21,Democratic,7998
Crawford,2016,4,21,Libertarian,169
Crawford,2016,4,21,Republican,7639
Crawford,2016,4,21,Unaffiliated,8482
Decatur,2016,4,21,Democratic,288
Decatur,2016,4,21,Libertarian,10
Decatur,2016,4,21,Republican,1349
Decatur,2016,4,21,Unaffiliated,407
Dickinson,2016,4,21,Democratic,1946
Dickinson,2016,4,21,Libertarian,98
Dickinson,2016,4,21,Republican,7319
Dickinson,2016,4,21,Unaffiliated,3532
Doniphan,2016,4,21,Democratic,792
Doniphan,2016,4,21,Libertarian,25
Doniphan,2016,4,21,Republican,2850
Doniphan,2016,4,21,Unaffiliated,1275
Douglas,2016,4,21,Democratic,28804
Douglas,2016,4,21,Libertarian,842
Douglas,2016,4,21,Republican,21543
Douglas,2016,4,21,Unaffiliated,27189
Edwards,2016,4,21,Democratic,305
Edwards,2016,4,21,Libertarian,9
Edwards,2016,4,21,Republican,1211
Edwards,2016,4,21,Unaffiliated,376
Elk,2016,4,21,Democratic,357
Elk,2016,4,21,Libertarian,6
Elk,2016,4,21,Republican,1111
Elk,2016,4,21,Unaffiliated,306
Ellis,2016,4,21,Democratic,4418
Ellis,2016,4,21,Libertarian,172
Ellis,2016,4,21,Republican,8249
Ellis,2016,4,21,Unaffiliated,5039
Ellsworth,2016,4,21,Democratic,868
Ellsworth,2016,4,21,Libertarian,18
Ellsworth,2016,4,21,Republican,2222
Ellsworth,2016,4,21,Unaffiliated,964
Finney,2016,4,21,Democratic,3702
Finney,2016,4,21,Libertarian,109
Finney,2016,4,21,Republican,7843
Finney,2016,4,21,Unaffiliated,6413
Ford,2016,4,21,Democratic,3520
Ford,2016,4,21,Libertarian,127
Ford,2016,4,21,Republican,6373
Ford,2016,4,21,Unaffiliated,5370
Franklin,2016,4,21,Democratic,3642
Franklin,2016,4,21,Libertarian,141
Franklin,2016,4,21,Republican,8639
Franklin,2016,4,21,Unaffiliated,5062
Geary,2016,4,21,Democratic,4161
Geary,2016,4,21,Libertarian,92
Geary,2016,4,21,Republican,5304
Geary,2016,4,21,Unaffiliated,4889
Gove,2016,4,21,Democratic,302
Gove,2016,4,21,Libertarian,2
Gove,2016,4,21,Republican,1247
Gove,2016,4,21,Unaffiliated,348
Graham,2016,4,21,Democratic,232
Graham,2016,4,21,Libertarian,10
Graham,2016,4,21,Republican,1277
Graham,2016,4,21,Unaffiliated,266
Grant,2016,4,21,Democratic,488
Grant,2016,4,21,Libertarian,26
Grant,2016,4,21,Republican,2136
Grant,2016,4,21,Unaffiliated,746
Gray,2016,4,21,Democratic,470
Gray,2016,4,21,Libertarian,27
Gray,2016,4,21,Republican,1728
Gray,2016,4,21,Unaffiliated,729
Greeley,2016,4,21,Democratic,55
Greeley,2016,4,21,Libertarian,1
Greeley,2016,4,21,Republican,683
Greeley,2016,4,21,Unaffiliated,99
Greenwood,2016,4,21,Democratic,596
Greenwood,2016,4,21,Libertarian,13
Greenwood,2016,4,21,Republican,2386
Greenwood,2016,4,21,Unaffiliated,1788
Hamilton,2016,4,21,Democratic,149
Hamilton,2016,4,21,Libertarian,5
Hamilton,2016,4,21,Republican,852
Hamilton,2016,4,21,Unaffiliated,249
Harper,2016,4,21,Democratic,699
Harper,2016,4,21,Libertarian,24
Harper,2016,4,21,Republican,2387
Harper,2016,4,21,Unaffiliated,1026
Harvey,2016,4,21,Democratic,4393
Harvey,2016,4,21,Libertarian,124
Harvey,2016,4,21,Republican,10540
Harvey,2016,4,21,Unaffiliated,6061
Haskell,2016,4,21,Democratic,277
Haskell,2016,4,21,Libertarian,6
Haskell,2016,4,21,Republican,1478
Haskell,2016,4,21,Unaffiliated,594
Hodgeman,2016,4,21,Democratic,192
Hodgeman,2016,4,21,Libertarian,1
Hodgeman,2016,4,21,Republican,987
Hodgeman,2016,4,21,Unaffiliated,223
Jackson,2016,4,21,Democratic,1858
Jackson,2016,4,21,Libertarian,41
Jackson,2016,4,21,Republican,4008
Jackson,2016,4,21,Unaffiliated,2377
Jefferson,2016,4,21,Democratic,2855
Jefferson,2016,4,21,Libertarian,83
Jefferson,2016,4,21,Republican,5769
Jefferson,2016,4,21,Unaffiliated,4275
Jewell,2016,4,21,Democratic,257
Jewell,2016,4,21,Libertarian,10
Jewell,2016,4,21,Republican,1418
Jewell,2016,4,21,Unaffiliated,473
Johnson,2016,4,21,Democratic,92032
Johnson,2016,4,21,Libertarian,3526
Johnson,2016,4,21,Republican,175580
Johnson,2016,4,21,Unaffiliated,116983
Kearny,2016,4,21,Democratic,275
Kearny,2016,4,21,Libertarian,6
Kearny,2016,4,21,Republican,1291
Kearny,2016,4,21,Unaffiliated,496
Kingman,2016,4,21,Democratic,916
Kingman,2016,4,21,Libertarian,28
Kingman,2016,4,21,Republican,2991
Kingman,2016,4,21,Unaffiliated,1476
Kiowa,2016,4,21,Democratic,181
Kiowa,2016,4,21,Libertarian,3
Kiowa,2016,4,21,Republican,1113
Kiowa,2016,4,21,Unaffiliated,222
Labette,2016,4,21,Democratic,3894
Labette,2016,4,21,Libertarian,120
Labette,2016,4,21,Republican,5670
Labette,2016,4,21,Unaffiliated,6276
Lane,2016,4,21,Democratic,159
Lane,2016,4,21,Libertarian,10
Lane,2016,4,21,Republican,950
Lane,2016,4,21,Unaffiliated,202
Leavenworth,2016,4,21,Democratic,12689
Leavenworth,2016,4,21,Libertarian,374
Leavenworth,2016,4,21,Republican,18274
Leavenworth,2016,4,21,Unaffiliated,17211
Lincoln,2016,4,21,Democratic,252
Lincoln,2016,4,21,Libertarian,24
Lincoln,2016,4,21,Republican,1409
Lincoln,2016,4,21,Unaffiliated,473
Linn,2016,4,21,Democratic,1202
Linn,2016,4,21,Libertarian,47
Linn,2016,4,21,Republican,3619
Linn,2016,4,21,Unaffiliated,1761
Logan,2016,4,21,Democratic,207
Logan,2016,4,21,Libertarian,6
Logan,2016,4,21,Republican,1319
Logan,2016,4,21,Unaffiliated,287
Lyon,2016,4,21,Democratic,4834
Lyon,2016,4,21,Libertarian,163
Lyon,2016,4,21,Republican,7513
Lyon,2016,4,21,Unaffiliated,6867
Marion,2016,4,21,Democratic,1167
Marion,2016,4,21,Libertarian,43
Marion,2016,4,21,Republican,4746
Marion,2016,4,21,Unaffiliated,1916
Marshall,2016,4,21,Democratic,1477
Marshall,2016,4,21,Libertarian,20
Marshall,2016,4,21,Republican,3211
Marshall,2016,4,21,Unaffiliated,1643
McPherson,2016,4,21,Democratic,2679
McPherson,2016,4,21,Libertarian,121
McPherson,2016,4,21,Republican,9548
McPherson,2016,4,21,Unaffiliated,3951
Meade,2016,4,21,Democratic,373
Meade,2016,4,21,Libertarian,18
Meade,2016,4,21,Republican,2128
Meade,2016,4,21,Unaffiliated,664
Miami,2016,4,21,Democratic,4395
Miami,2016,4,21,Libertarian,167
Miami,2016,4,21,Republican,10226
Miami,2016,4,21,Unaffiliated,6594
Mitchell,2016,4,21,Democratic,644
Mitchell,2016,4,21,Libertarian,9
Mitchell,2016,4,21,Republican,2557
Mitchell,2016,4,21,Unaffiliated,904
Montgomery,2016,4,21,Democratic,4445
Montgomery,2016,4,21,Libertarian,142
Montgomery,2016,4,21,Republican,9911
Montgomery,2016,4,21,Unaffiliated,4473
Morris,2016,4,21,Democratic,720
Morris,2016,4,21,Libertarian,31
Morris,2016,4,21,Republican,2097
Morris,2016,4,21,Unaffiliated,957
Morton,2016,4,21,Democratic,269
Morton,2016,4,21,Libertarian,11
Morton,2016,4,21,Republican,1334
Morton,2016,4,21,Unaffiliated,330
Nemaha,2016,4,21,Democratic,1569
Nemaha,2016,4,21,Libertarian,32
Nemaha,2016,4,21,Republican,3748
Nemaha,2016,4,21,Unaffiliated,1832
Neosho,2016,4,21,Democratic,2338
Neosho,2016,4,21,Libertarian,101
Neosho,2016,4,21,Republican,5121
Neosho,2016,4,21,Unaffiliated,3738
Ness,2016,4,21,Democratic,305
Ness,2016,4,21,Libertarian,7
Ness,2016,4,21,Republican,1300
Ness,2016,4,21,Unaffiliated,339
Norton,2016,4,21,Democratic,415
Norton,2016,4,21,Libertarian,12
Norton,2016,4,21,Republican,2111
Norton,2016,4,21,Unaffiliated,748
Osage,2016,4,21,Democratic,2251
Osage,2016,4,21,Libertarian,87
Osage,2016,4,21,Republican,5164
Osage,2016,4,21,Unaffiliated,3251
Osborne,2016,4,21,Democratic,468
Osborne,2016,4,21,Libertarian,11
Osborne,2016,4,21,Republican,1602
Osborne,2016,4,21,Unaffiliated,654
Ottawa,2016,4,21,Democratic,510
Ottawa,2016,4,21,Libertarian,37
Ottawa,2016,4,21,Republican,2672
Ottawa,2016,4,21,Unaffiliated,1099
Pawnee,2016,4,21,Democratic,763
Pawnee,2016,4,21,Libertarian,20
Pawnee,2016,4,21,Republican,2240
Pawnee,2016,4,21,Unaffiliated,960
Phillips,2016,4,21,Democratic,353
Phillips,2016,4,21,Libertarian,13
Phillips,2016,4,21,Republican,2600
Phillips,2016,4,21,Unaffiliated,629
Pottawatomie,2016,4,21,Democratic,1928
Pottawatomie,2016,4,21,Libertarian,90
Pottawatomie,2016,4,21,Republican,8128
Pottawatomie,2016,4,21,Unaffiliated,3381
Pratt,2016,4,21,Democratic,977
Pratt,2016,4,21,Libertarian,40
Pratt,2016,4,21,Republican,3477
Pratt,2016,4,21,Unaffiliated,1184
Rawlins,2016,4,21,Democratic,240
Rawlins,2016,4,21,Libertarian,11
Rawlins,2016,4,21,Republican,1453
Rawlins,2016,4,21,Unaffiliated,363
Reno,2016,4,21,Democratic,9311
Reno,2016,4,21,Libertarian,304
Reno,2016,4,21,Republican,18392
Reno,2016,4,21,Unaffiliated,12337
Republic,2016,4,21,Democratic,506
Republic,2016,4,21,Libertarian,13
Republic,2016,4,21,Republican,2476
Republic,2016,4,21,Unaffiliated,673
Rice,2016,4,21,Democratic,1013
Rice,2016,4,21,Libertarian,51
Rice,2016,4,21,Republican,3270
Rice,2016,4,21,Unaffiliated,1591
Riley,2016,4,21,Democratic,7775
Riley,2016,4,21,Libertarian,328
Riley,2016,4,21,Republican,13634
Riley,2016,4,21,Unaffiliated,10051
Rooks,2016,4,21,Democratic,373
Rooks,2016,4,21,Libertarian,6
Rooks,2016,4,21,Republican,2372
Rooks,2016,4,21,Unaffiliated,606
Rush,2016,4,21,Democratic,360
Rush,2016,4,21,Libertarian,6
Rush,2016,4,21,Republican,1341
Rush,2016,4,21,Unaffiliated,411
Russell,2016,4,21,Democratic,665
Russell,2016,4,21,Libertarian,20
Russell,2016,4,21,Republican,2876
Russell,2016,4,21,Unaffiliated,814
Saline,2016,4,21,Democratic,6641
Saline,2016,4,21,Libertarian,309
Saline,2016,4,21,Republican,15524
Saline,2016,4,21,Unaffiliated,11869
Scott,2016,4,21,Democratic,296
Scott,2016,4,21,Libertarian,10
Scott,2016,4,21,Republican,2238
Scott,2016,4,21,Unaffiliated,702
Sedgwick,2016,4,21,Democratic,68714
Sedgwick,2016,4,21,Libertarian,2141
Sedgwick,2016,4,21,Republican,110779
Sedgwick,2016,4,21,Unaffiliated,99288
Seward,2016,4,21,Democratic,2042
Seward,2016,4,21,Libertarian,90
Seward,2016,4,21,Republican,4791
Seward,2016,4,21,Unaffiliated,3254
Shawnee,2016,4,21,Democratic,33493
Shawnee,2016,4,21,Libertarian,760
Shawnee,2016,4,21,Republican,40210
Shawnee,2016,4,21,Unaffiliated,31576
Sheridan,2016,4,21,Democratic,303
Sheridan,2016,4,21,Libertarian,4
Sheridan,2016,4,21,Republican,1110
Sheridan,2016,4,21,Unaffiliated,386
Sherman,2016,4,21,Democratic,519
Sherman,2016,4,21,Libertarian,26
Sherman,2016,4,21,Republican,2389
Sherman,2016,4,21,Unaffiliated,865
Smith,2016,4,21,Democratic,411
Smith,2016,4,21,Libertarian,4
Smith,2016,4,21,Republican,2046
Smith,2016,4,21,Unaffiliated,443
Stafford,2016,4,21,Democratic,377
Stafford,2016,4,21,Libertarian,19
Stafford,2016,4,21,Republican,1688
Stafford,2016,4,21,Unaffiliated,513
Stanton,2016,4,21,Democratic,201
Stanton,2016,4,21,Libertarian,17
Stanton,2016,4,21,Republican,775
Stanton,2016,4,21,Unaffiliated,220
Stevens,2016,4,21,Democratic,302
Stevens,2016,4,21,Libertarian,17
Stevens,2016,4,21,Republican,2182
Stevens,2016,4,21,Unaffiliated,416
Sumner,2016,4,21,Democratic,3390
Sumner,2016,4,21,Libertarian,140
Sumner,2016,4,21,Republican,7534
Sumner,2016,4,21,Unaffiliated,5160
Thomas,2016,4,21,Democratic,598
Thomas,2016,4,21,Libertarian,30
Thomas,2016,4,21,Republican,3078
Thomas,2016,4,21,Unaffiliated,1171
Trego,2016,4,21,Democratic,407
Trego,2016,4,21,Libertarian,15
Trego,2016,4,21,Republican,1206
Trego,2016,4,21,Unaffiliated,524
Wabaunsee,2016,4,21,Democratic,770
Wabaunsee,2016,4,21,Libertarian,27
Wabaunsee,2016,4,21,Republican,2783
Wabaunsee,2016,4,21,Unaffiliated,1069
Wallace,2016,4,21,Democratic,71
Wallace,2016,4,21,Libertarian,1
Wallace,2016,4,21,Republican,832
Wallace,2016,4,21,Unaffiliated,112
Washington,2016,4,21,Democratic,291
Washington,2016,4,21,Libertarian,10
Washington,2016,4,21,Republican,2623
Washington,2016,4,21,Unaffiliated,324
Wichita,2016,4,21,Democratic,161
Wichita,2016,4,21,Libertarian,8
Wichita,2016,4,21,Republican,851
Wichita,2016,4,21,Unaffiliated,381
Wilson,2016,4,21,Democratic,688
Wilson,2016,4,21,Libertarian,36
Wilson,2016,4,21,Republican,3128
Wilson,2016,4,21,Unaffiliated,985
Woodson,2016,4,21,Democratic,351
Woodson,2016,4,21,Libertarian,14
Woodson,2016,4,21,Republican,1334
Woodson,2016,4,21,Unaffiliated,490
Wyandotte,2016,4,21,Democratic,38011
Wyandotte,2016,4,21,Libertarian,498
Wyandotte,2016,4,21,Republican,12823
Wyandotte,2016,4,21,Unaffiliated,23621
db_logid,2016,4,21,desc_party,105
Allen,2016,6,2,Democratic,1588
Allen,2016,6,2,Libertarian,57
Allen,2016,6,2,Republican,3991
Allen,2016,6,2,Unaffiliated,2719
Anderson,2016,6,2,Democratic,1220
Anderson,2016,6,2,Libertarian,48
Anderson,2016,6,2,Republican,2131
Anderson,2016,6,2,Unaffiliated,1889
Atchison,2016,6,2,Democratic,3174
Atchison,2016,6,2,Libertarian,51
Atchison,2016,6,2,Republican,3750
Atchison,2016,6,2,Unaffiliated,3962
Barber,2016,6,2,Democratic,435
Barber,2016,6,2,Libertarian,11
Barber,2016,6,2,Republican,2025
Barber,2016,6,2,Unaffiliated,423
Barton,2016,6,2,Democratic,2938
Barton,2016,6,2,Libertarian,92
Barton,2016,6,2,Republican,9428
Barton,2016,6,2,Unaffiliated,4656
Bourbon,2016,6,2,Democratic,2816
Bourbon,2016,6,2,Libertarian,65
Bourbon,2016,6,2,Republican,4761
Bourbon,2016,6,2,Unaffiliated,3787
Brown,2016,6,2,Democratic,1060
Brown,2016,6,2,Libertarian,35
Brown,2016,6,2,Republican,3373
Brown,2016,6,2,Unaffiliated,1496
Butler,2016,6,2,Democratic,7311
Butler,2016,6,2,Libertarian,289
Butler,2016,6,2,Republican,20500
Butler,2016,6,2,Unaffiliated,12605
Chase,2016,6,2,Democratic,281
Chase,2016,6,2,Libertarian,12
Chase,2016,6,2,Republican,1165
Chase,2016,6,2,Unaffiliated,352
Chautauqua,2016,6,2,Democratic,259
Chautauqua,2016,6,2,Libertarian,15
Chautauqua,2016,6,2,Republican,1585
Chautauqua,2016,6,2,Unaffiliated,440
Cherokee,2016,6,2,Democratic,4721
Cherokee,2016,6,2,Libertarian,130
Cherokee,2016,6,2,Republican,6056
Cherokee,2016,6,2,Unaffiliated,5692
Cheyenne,2016,6,2,Democratic,227
Cheyenne,2016,6,2,Libertarian,8
Cheyenne,2016,6,2,Republican,1383
Cheyenne,2016,6,2,Unaffiliated,246
Clark,2016,6,2,Democratic,237
Clark,2016,6,2,Libertarian,7
Clark,2016,6,2,Republican,936
Clark,2016,6,2,Unaffiliated,264
Clay,2016,6,2,Democratic,591
Clay,2016,6,2,Libertarian,43
Clay,2016,6,2,Republican,3732
Clay,2016,6,2,Unaffiliated,1299
Cloud,2016,6,2,Democratic,1028
Cloud,2016,6,2,Libertarian,38
Cloud,2016,6,2,Republican,3431
Cloud,2016,6,2,Unaffiliated,1412
Coffey,2016,6,2,Democratic,935
Coffey,2016,6,2,Libertarian,38
Coffey,2016,6,2,Republican,3582
Coffey,2016,6,2,Unaffiliated,1487
Comanche,2016,6,2,Democratic,164
Comanche,2016,6,2,Libertarian,3
Comanche,2016,6,2,Republican,823
Comanche,2016,6,2,Unaffiliated,144
Cowley,2016,6,2,Democratic,4825
Cowley,2016,6,2,Libertarian,113
Cowley,2016,6,2,Republican,9087
Cowley,2016,6,2,Unaffiliated,5575
Crawford,2016,6,2,Democratic,7984
Crawford,2016,6,2,Libertarian,170
Crawford,2016,6,2,Republican,7634
Crawford,2016,6,2,Unaffiliated,8470
Decatur,2016,6,2,Democratic,286
Decatur,2016,6,2,Libertarian,10
Decatur,2016,6,2,Republican,1345
Decatur,2016,6,2,Unaffiliated,406
Dickinson,2016,6,2,Democratic,1898
Dickinson,2016,6,2,Libertarian,97
Dickinson,2016,6,2,Republican,7235
Dickinson,2016,6,2,Unaffiliated,3445
Doniphan,2016,6,2,Democratic,764
Doniphan,2016,6,2,Libertarian,25
Doniphan,2016,6,2,Republican,2835
Doniphan,2016,6,2,Unaffiliated,1217
Douglas,2016,6,2,Democratic,28783
Douglas,2016,6,2,Libertarian,846
Douglas,2016,6,2,Republican,21436
Douglas,2016,6,2,Unaffiliated,27226
Edwards,2016,6,2,Democratic,302
Edwards,2016,6,2,Libertarian,12
Edwards,2016,6,2,Republican,1200
Edwards,2016,6,2,Unaffiliated,375
Elk,2016,6,2,Democratic,359
Elk,2016,6,2,Libertarian,6
Elk,2016,6,2,Republican,1110
Elk,2016,6,2,Unaffiliated,306
Ellis,2016,6,2,Democratic,4403
Ellis,2016,6,2,Libertarian,171
Ellis,2016,6,2,Republican,8232
Ellis,2016,6,2,Unaffiliated,5024
Ellsworth,2016,6,2,Democratic,853
Ellsworth,2016,6,2,Libertarian,17
Ellsworth,2016,6,2,Republican,2245
Ellsworth,2016,6,2,Unaffiliated,971
Finney,2016,6,2,Democratic,3720
Finney,2016,6,2,Libertarian,114
Finney,2016,6,2,Republican,7901
Finney,2016,6,2,Unaffiliated,6416
Ford,2016,6,2,Democratic,3520
Ford,2016,6,2,Libertarian,129
Ford,2016,6,2,Republican,6351
Ford,2016,6,2,Unaffiliated,5360
Franklin,2016,6,2,Democratic,3646
Franklin,2016,6,2,Libertarian,145
Franklin,2016,6,2,Republican,8663
Franklin,2016,6,2,Unaffiliated,5087
Geary,2016,6,2,Democratic,4165
Geary,2016,6,2,Libertarian,96
Geary,2016,6,2,Republican,5324
Geary,2016,6,2,Unaffiliated,4917
Gove,2016,6,2,Democratic,301
Gove,2016,6,2,Libertarian,2
Gove,2016,6,2,Republican,1246
Gove,2016,6,2,Unaffiliated,347
Graham,2016,6,2,Democratic,232
Graham,2016,6,2,Libertarian,10
Graham,2016,6,2,Republican,1277
Graham,2016,6,2,Unaffiliated,265
Grant,2016,6,2,Democratic,469
Grant,2016,6,2,Libertarian,25
Grant,2016,6,2,Republican,2113
Grant,2016,6,2,Unaffiliated,735
Gray,2016,6,2,Democratic,464
Gray,2016,6,2,Libertarian,29
Gray,2016,6,2,Republican,1729
Gray,2016,6,2,Unaffiliated,726
Greeley,2016,6,2,Democratic,55
Greeley,2016,6,2,Libertarian,1
Greeley,2016,6,2,Republican,680
Greeley,2016,6,2,Unaffiliated,101
Greenwood,2016,6,2,Democratic,584
Greenwood,2016,6,2,Libertarian,13
Greenwood,2016,6,2,Republican,2414
Greenwood,2016,6,2,Unaffiliated,1753
Hamilton,2016,6,2,Democratic,147
Hamilton,2016,6,2,Libertarian,5
Hamilton,2016,6,2,Republican,857
Hamilton,2016,6,2,Unaffiliated,245
Harper,2016,6,2,Democratic,696
Harper,2016,6,2,Libertarian,24
Harper,2016,6,2,Republican,2392
Harper,2016,6,2,Unaffiliated,1025
Harvey,2016,6,2,Democratic,4346
Harvey,2016,6,2,Libertarian,128
Harvey,2016,6,2,Republican,10554
Harvey,2016,6,2,Unaffiliated,6067
Haskell,2016,6,2,Democratic,275
Haskell,2016,6,2,Libertarian,5
Haskell,2016,6,2,Republican,1467
Haskell,2016,6,2,Unaffiliated,591
Hodgeman,2016,6,2,Democratic,194
Hodgeman,2016,6,2,Libertarian,1
Hodgeman,2016,6,2,Republican,993
Hodgeman,2016,6,2,Unaffiliated,222
Jackson,2016,6,2,Democratic,1849
Jackson,2016,6,2,Libertarian,42
Jackson,2016,6,2,Republican,4001
Jackson,2016,6,2,Unaffiliated,2387
Jefferson,2016,6,2,Democratic,2838
Jefferson,2016,6,2,Libertarian,83
Jefferson,2016,6,2,Republican,5769
Jefferson,2016,6,2,Unaffiliated,4290
Jewell,2016,6,2,Democratic,247
Jewell,2016,6,2,Libertarian,11
Jewell,2016,6,2,Republican,1402
Jewell,2016,6,2,Unaffiliated,469
Johnson,2016,6,2,Democratic,92216
Johnson,2016,6,2,Libertarian,3561
Johnson,2016,6,2,Republican,175689
Johnson,2016,6,2,Unaffiliated,117305
Kearny,2016,6,2,Democratic,273
Kearny,2016,6,2,Libertarian,5
Kearny,2016,6,2,Republican,1294
Kearny,2016,6,2,Unaffiliated,498
Kingman,2016,6,2,Democratic,879
Kingman,2016,6,2,Libertarian,24
